"gene","Bahti_H28","Bahti_H30","Bahti_H29","Bahti_H27","W1","W2","W4","W78","W5","W6","W10","W21","W30","W25","W26","W1332","W1351","W1343","W1321","W1312","W1344","W1336","W1337","W1335","W1314","W1319","W1341","Bahti_H19","W1330","Bahti_H16","Bahti_H18","W1350","W1308","Bahti_H15","W1324","W34","W1317","W1323","Bahti_H14","W27","W23","Bahti_H17","W1347","Bahti_H7","W31","Bahti_H12","W1333","W1325","W3","W1318","Bahti_H26","W24","W33","Bahti_H6","W29","W35","Bahti_H2","Bahti_H8","Bahti_H20","W13","W36","W18","Bahti_H13","W7","Bahti_H25","W37","Bahti_H24","Bahti_H10","RF4","W17","W1310","Bahti_H22","W22","W32","RF2","Bahti_H21","Bahti_H5","Greece2","W1340","W1326","W80","Greece1","W9","Bahti_H41","Bahti_H23","Bahti_H45","Bahti_H3","Greece3","W1322","Bahti_H1","product"
"GUT_GENOME000231_1_35",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270635994587281,NA,NA,NA,0.10148849797023,NA,0.13531799729364,0.0706006942401602,0.0845737483085253,NA,NA,NA,NA,0.202976995940461,NA,NA,NA,0.0773245698820803,NA,0.108254397834912,NA,NA,NA,0.0592016238159677,NA,NA,NA,NA,0.193311424705201,0.13531799729364,0.166545227438327,NA,NA,NA,0.108254397834912,0.162381596752369,0.0611113536164828,NA,0.0701648874855913,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0789354984212902,0.150353330326267,0.0984130889408294,NA,0.0902119981957603,0.104090767148954,0.150353330326267,NA,NA,NA,NA,0.270635994587281,NA,0.13531799729364,NA,NA,NA,0.270635994587281,NA,NA,NA,NA,0.13531799729364,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0579934274115602,"hypothetical protein"
"GUT_GENOME000231_1_36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_1_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_1_38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_1_39",NA,NA,NA,NA,0,0,NA,NA,NA,0.546553808948005,0,0,0,NA,NA,NA,0.119558645707376,NA,NA,NA,NA,NA,NA,NA,0.136638452237001,NA,0.163966142684401,NA,NA,NA,NA,NA,0.112525784195178,NA,NA,0,NA,NA,0.151820502485557,NA,NA,NA,NA,0.182184602982668,NA,0.163966142684401,NA,0.159411527609835,NA,NA,NA,NA,0.0910923014913342,NA,0,NA,0.819830713422008,0.273276904474003,0.163966142684401,NA,NA,0,0.136638452237001,NA,0,NA,0,NA,0.546553808948005,NA,NA,0,0,NA,0.273276904474003,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0.117118673346001,"hypothetical protein"
"GUT_GENOME000231_1_40",NA,NA,NA,NA,NA,NA,NA,NA,1.17769248137276,0.588846240686382,0.147211560171596,NA,0.294423120343191,0.098141040114397,0.392564160457588,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,NA,0.196282080228794,0.196282080228794,0.196282080228794,0.294423120343191,0.220817340257393,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.184014450214494,0.196282080228794,NA,0.294423120343191,1.17769248137276,0.196282080228794,0.294423120343191,0.196282080228794,0.196282080228794,0.196282080228794,0.196282080228794,0.294423120343191,0.368028900428989,0.736057800857978,0.196282080228794,0.245352600285993,0.294423120343191,0.368028900428989,0.294423120343191,0.196282080228794,0.294423120343191,0.736057800857978,0.196282080228794,0.294423120343191,0.588846240686382,0.588846240686382,0.294423120343191,0.294423120343191,0.196282080228794,0.294423120343191,0.196282080228794,0.294423120343191,NA,0.441634680514787,0.883269361029573,0.294423120343191,0.294423120343191,0.294423120343191,0.294423120343191,0.147211560171596,0.098141040114397,0.196282080228794,"hypothetical protein"
"GUT_GENOME000231_1_41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_1_42",NA,NA,NA,NA,0,0,0,NA,0,0.14685169842585,NA,0,0,0,0.0326337107612999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0.0419576281216713,0,0,NA,0,0,0.0391604529135599,0,NA,0.0367129246064624,0,NA,0,0.0367129246064624,0,0.0367129246064624,0,NA,0,NA,NA,NA,0,0.0209788140608356,0,0,0,NA,0,NA,NA,"Ketol-acid reductoisomerase (NAD(+))"
"GUT_GENOME000231_1_43",NA,NA,NA,NA,0.0523836231071228,0.0523836231071228,0.0523836231071228,NA,0.130959057767807,0.130959057767807,0.0523836231071228,0.130959057767807,0.0654795288839036,0.0873060385118714,0.130959057767807,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.157150869321369,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.0654795288839036,0.196438586651711,0.196438586651711,0.196438586651711,0.130959057767807,NA,0.196438586651711,0.196438586651711,0.196438586651711,0.0748337472958898,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,NA,0.196438586651711,0.0748337472958898,0.196438586651711,0.0748337472958898,0.0327397644419518,0.196438586651711,0.196438586651711,0.196438586651711,0.196438586651711,0.0436530192559357,0.104767246214246,0.157150869321369,0.196438586651711,0.0748337472958898,0.0748337472958898,0.0748337472958898,0.196438586651711,0.104767246214246,0.104767246214246,0.196438586651711,0.0748337472958898,0.0654795288839036,0.261918115535614,0.104767246214246,0.0748337472958898,0.174612077023743,0.0873060385118714,0.196438586651711,0.196438586651711,NA,0.0748337472958898,0.0654795288839036,0.0748337472958898,0.0436530192559357,0.0748337472958898,0.174612077023743,0.0873060385118714,0,0.196438586651711,"hypothetical protein"
"GUT_GENOME000231_1_44",NA,NA,NA,NA,0.0929462694168574,0.0929462694168574,0.069709702062643,NA,0.0929462694168574,0.0929462694168574,0.185892538833715,0.0929462694168574,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,NA,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,NA,0.069709702062643,0.069709702062643,0.069709702062643,0.069709702062643,0.0929462694168574,0.069709702062643,0.069709702062643,0.069709702062643,0.0398341154643674,0.069709702062643,0.0929462694168574,0.069709702062643,0.069709702062643,0.069709702062643,0.0929462694168574,0.069709702062643,0.069709702062643,0.0929462694168574,0.0929462694168574,0.069709702062643,0.069709702062643,0.069709702062643,0.139419404125286,0.0929462694168574,0.069709702062643,0,0.069709702062643,0.069709702062643,0.0929462694168574,NA,0.069709702062643,NA,0.0929462694168574,0,0.0929462694168574,0.069709702062643,NA,0.0929462694168574,0.069709702062643,"Putative acetolactate synthase small subunit"
"GUT_GENOME000231_1_45",NA,NA,NA,NA,0.0269291484817531,0.0403937227226296,0.0592441266598568,NA,0.0722489349510449,0,0.0628346797907572,0,0,0.0493701055498807,0,0.0296220633299284,0.0296220633299284,0.0148110316649642,0.0296220633299284,0.0296220633299284,0.0296220633299284,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0296220633299284,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0296220633299284,0.0296220633299284,0.0444330949948926,0,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0164567018499602,0.0329134036999204,0.0148110316649642,0.0148110316649642,0.0148110316649642,0,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0286665128999307,0.0148110316649642,NA,0.0382220171999076,0,0.0148110316649642,0,0.0296220633299284,0.0148110316649642,0.0148110316649642,0.0148110316649642,0.0329134036999204,0.0317379249963518,0.017952765654502,0.0148110316649642,0.0423172333284691,0.0403937227226296,0.0515166318781364,0.0359055313090041,0.0155905596473307,0.0134645742408765,0.017952765654502,0.0148110316649642,0.0282114888856461,0.0118488253319713,0.0246850527749403,0.0134645742408765,0.034849486270504,0.0155905596473307,0,0.0164567018499602,0.017424743135252,NA,0.0227862025614834,0.0477775214998845,0.0462844739530131,0.111082737487232,0.0462844739530131,0.0211586166642345,0,0.0493701055498807,0.0148110316649642,"Acetolactate synthase isozyme 2 large subunit"
"GUT_GENOME000231_1_46",NA,NA,NA,NA,0.144964871194379,0.0644288316419462,0.0828370692539308,NA,0.0644288316419462,0.193286494925839,0.0223022878760583,0.0414185346269654,0.0869789227166274,0.0869789227166274,0.0869789227166274,0.0773145979703354,0.0828370692539308,0.0828370692539308,0.0669068636281749,0.0828370692539308,0.0828370692539308,0.0724824355971895,0.0892091515042332,0.0828370692539308,0.0892091515042332,0.0724824355971895,0.0724824355971895,0.0724824355971895,0.0724824355971895,0.0669068636281749,0.0773145979703354,0.0892091515042332,0.0892091515042332,0.0828370692539308,0.0773145979703354,0.0828370692539308,0.0669068636281749,0.0892091515042332,0.0892091515042332,0.0790717479242067,0.0579859484777516,0.0527144986161378,0.0527144986161378,0.0724824355971895,0.0869789227166274,0.0669068636281749,0.0644288316419462,0.0724824355971895,0.122075681005793,0.0724824355971895,NA,0.0621278019404481,0.124255603880896,0.0669068636281749,0.0966432474629193,0.050422563893697,0.0644288316419462,0.0483216237314596,0.0724824355971895,0.0610378405028964,0.115971896955503,0.0828370692539308,0.0644288316419462,0.0644288316419462,0.0527144986161378,0.0748205786809698,0.0579859484777516,0.0414185346269654,0.144964871194379,0.0828370692539308,0.0579859484777516,0.0362412177985947,0.0414185346269654,0.0828370692539308,0.0483216237314596,0.0724824355971895,0.0414185346269654,0.0724824355971895,0.0579859484777516,0.0579859484777516,NA,0.0724824355971895,0.0828370692539308,0.0966432474629193,0.0414185346269654,0.0966432474629193,0,0.144964871194379,0,0.0790717479242067,"Dihydroxy-acid dehydratase"
"GUT_GENOME000231_1_47",NA,NA,NA,NA,0,0,0.0816276654243287,NA,0.122441498136493,0,0.106115965051627,0,0,0.147383284793927,0.176859941752712,0.196827999692535,0.196827999692535,0.173810632412148,0.14148795340217,0.196827999692535,0.185702938840348,0.188270260575468,0.176859941752712,0.14148795340217,0.14148795340217,0.150330950489805,0.188270260575468,0.179712521458401,0.194545935927983,0.164662704390456,0.185702938840348,0.128070992303688,0.196827999692535,0.171154782341334,0.196827999692535,0.232128673550435,0.100627208238612,0.150330950489805,0.196827999692535,0.0955043685464646,0.337641706982451,0.136923825873068,0.117906627835141,0.100627208238612,0.0848927720413019,0.109775136260304,0.13721892032538,0.196827999692535,0.265289912629068,0.144703588706765,NA,0.0994837172359006,0.442149854381781,0.123801959226899,0.093631733869083,0.331612390786336,0.164662704390456,0.132644956314534,0.0773762245168116,0.0816276654243287,0,0.337641706982451,0.0408138327121643,0.0530579825258137,0.132644956314534,0.265289912629068,0.132644956314534,0.0807404081914556,0.227391353682059,0.265289912629068,0.149225575853851,0.132644956314534,0.132644956314534,0,0.227391353682059,0.132644956314534,0.0530579825258137,0.132644956314534,0.106115965051627,0,NA,0.132644956314534,0.132644956314534,0.0884299708763561,0.132644956314534,0.0884299708763561,0.0530579825258137,0.176859941752712,0,0.12159120995499,"Putative beta-glucuronidase"
"GUT_GENOME000231_1_48",NA,NA,NA,NA,0.0355978260869564,0.101708074534161,0.0647233201581026,NA,0.0949275362318839,0.0438127090301002,0.122049689440994,0.0438127090301002,0.118659420289855,0.0949275362318839,0.101708074534161,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0438127090301002,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0711956521739129,0.0406832298136645,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.0533967391304347,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.101708074534161,0.0889945652173912,NA,0.0474637681159419,0.0569565217391303,0.0889945652173912,0.0533967391304347,0.0949275362318839,0.0889945652173912,0.0889945652173912,0.0889945652173912,0.122049689440994,0.0949275362318839,0.0949275362318839,0.0889945652173912,0.0949275362318839,0.101708074534161,0.0889945652173912,0.101708074534161,0.0889945652173912,0.101708074534161,0.0949275362318839,0.0889945652173912,0.101708074534161,0.122049689440994,0.0474637681159419,0.101708074534161,0.101708074534161,0.0889945652173912,0.101708074534161,0.0949275362318839,0.0657190635451504,NA,0.101708074534161,0.0474637681159419,0.109531772575251,0.101708074534161,0.109531772575251,NA,0.177989130434782,0.126570048309179,0.0889945652173912,"Unsaturated 3S-rhamnoglycuronyl hydrolase"
"GUT_GENOME000231_1_49",NA,NA,NA,NA,NA,NA,NA,NA,0,0.0276676359150585,0.0226371566577751,0,0,0.0452743133155503,0.0226371566577751,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0226371566577751,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0249008723235527,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0155630452022204,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0452743133155503,NA,0,0.0226371566577751,0.0452743133155503,0.0155630452022204,NA,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0226371566577751,0.0452743133155503,0.0452743133155503,0.0452743133155503,0.0207507269362939,0.0226371566577751,0,0.0226371566577751,0.0452743133155503,0.0207507269362939,0.0452743133155503,0.0452743133155503,0.0226371566577751,0,0.0262114445511081,0.0226371566577751,0.0226371566577751,0.0452743133155503,0.0226371566577751,0.0452743133155503,0.0452743133155503,NA,0.0226371566577751,0.0226371566577751,0.0226371566577751,0.0226371566577751,0.0226371566577751,0.0830029077451756,0.0249008723235527,0.124504361617764,0.0452743133155503,"hypothetical protein"
"GUT_GENOME000231_1_50",NA,NA,NA,NA,0.209679300291545,0.174732750242955,0.201614711818794,NA,0.786297376093296,0.291221250404924,0.18501114731607,0.393148688046648,0.0936068304872971,0.0806458847275175,0.262099125364432,0.138758360487052,0.138758360487052,0.154175956096725,0.138758360487052,0.138758360487052,0.160171687722708,0.160171687722708,0.154175956096725,0.145610625202462,0.160171687722708,0.154175956096725,0.145610625202462,0.169593551706397,0.154175956096725,0.160171687722708,0.145610625202462,0.138758360487052,0.138758360487052,0.138758360487052,0.138758360487052,0.131049562682216,0.160171687722708,0.145610625202462,0.154175956096725,0.196574344023324,0.0806458847275175,0.160171687722708,0.145610625202462,0.160171687722708,0.089665490256253,0.138758360487052,0.160171687722708,0.160171687722708,0.19220602526725,0.160171687722708,NA,0.209679300291545,0.0786297376093295,0.160171687722708,0.089665490256253,0.071481579644845,0.131049562682216,0.160171687722708,0.160171687722708,0.152891156462585,0.0639266159425443,0.141970359572401,0.160171687722708,0.209679300291545,0.0739253943335577,0.0965628356605801,0.0758707994475987,0.145610625202462,0.0936068304872971,0.141970359572401,0.160171687722708,0.0873663751214773,0.320343375445417,0.0898625572678052,0.11648850016197,0.0873663751214773,0.160171687722708,0.0873663751214773,0.145610625202462,0.174732750242955,NA,0.0800858438613542,0.262099125364432,0.209679300291545,0.0903790087463558,0.235889212827989,0.071481579644845,0.0827681448519258,0.0786297376093295,0.160171687722708,"hypothetical protein"
"GUT_GENOME000231_1_51",NA,NA,NA,NA,0.0898770104068128,0,0,NA,0.0709555345316943,0.0179754020813625,0.021570482497635,0.0898770104068128,0.0283822138126777,0.049524066958856,0.0207408485554183,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0364366258405998,0.0425733207190166,0.0425733207190166,0.037448754336172,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0354777672658471,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0179754020813625,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0912597336438407,0.0460345663059285,0.0425733207190166,0.0437239510087197,0.0437239510087197,0.0351692649417963,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.0263054664605305,0.0425733207190166,NA,0.0364366258405998,0.021570482497635,0.0425733207190166,0.0468923532557284,0.041839297947999,0.0425733207190166,0.0425733207190166,0.0425733207190166,0.021570482497635,0.0661359133182207,0.0385187187457769,0.0425733207190166,0.0606669820245986,0.062222545666255,0.0385187187457769,0.062222545666255,0.0425733207190166,0.0086977752006593,0.0385187187457769,0.0425733207190166,0.0727575798531341,0.0470286682361229,0.0505558183538322,0.0086977752006593,0.0458946436119895,0.0364366258405998,0.0553089294811155,0.0425733207190166,0.0399453379585834,NA,0.0468923532557284,0.0105737659302132,0.056622516556292,0.062222545666255,0.0626415527077786,0,0.0933338184993825,0.0269631031220438,0.0425733207190166,"Sensor histidine kinase RcsC"
"GUT_GENOME000231_1_52",NA,NA,NA,NA,NA,0.11386301369863,0.0416572001336451,NA,0.0527143581938101,0.0498150684931505,0.0862598588625984,0.0227726027397259,0.0461606812291743,0.0433174508636092,0.0397196559413825,0.0711643835616437,0.0699977543229282,0.0699977543229282,0.079330788232652,0.079330788232652,0.0711643835616437,0.079330788232652,0.0820199674947758,0.0699977543229282,0.079330788232652,0.0746642712777901,0.0699977543229282,0.079330788232652,0.0746642712777901,0.079330788232652,0.0746642712777901,0.079330788232652,0.0711643835616437,0.0699977543229282,0.0699977543229282,0.0766385669125393,0.0790715372907152,0.0711643835616437,0.0711643835616437,0.0437934668071653,0.0801852209145281,0.079330788232652,0.0820199674947758,0.0685286656519532,0.0495056581298391,0.0723705595542139,0.0762475538160468,0.079330788232652,0.0914970645792562,0.0697120492032428,NA,0.0804466944609885,0.0862598588625984,0.0785262163438827,0.0569315068493149,0.0463395985982796,0.0724582814445826,0.0790715372907152,0.0698216593434994,0.0862598588625984,0.0862598588625984,0.0490788852149267,0.0755213866368463,0.128555015466195,0.0484523462547361,0.0578210616438355,0.0442800608828005,0.0841033623910334,0.0621070983810708,0.0527143581938101,0.0813307240704499,0.0395357686453576,0.032845100105374,0.0586059629331183,0.0621070983810708,0.0533732876712327,0.0813307240704499,0.0650645792563599,0.0975968688845399,0.0869786910197867,NA,0.0593036529680364,0,0.0355821917808218,0.0550950066283693,0.0374549387166545,0.0802880224798031,0.11386301369863,0.0711643835616437,0.0762475538160468,"Arylsulfatase"
"GUT_GENOME000231_1_53",NA,NA,NA,NA,NA,NA,0.320197044334976,NA,0.233477011494253,NA,NA,NA,NA,0.466954022988506,NA,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,0.35021551724138,NA,0.35021551724138,0.35021551724138,0.35021551724138,NA,NA,0.35021551724138,0.35021551724138,0.35021551724138,NA,0.35021551724138,0.35021551724138,0.35021551724138,0.320197044334976,0.35021551724138,NA,NA,NA,0.35021551724138,NA,0.280172413793104,0.35021551724138,0.35021551724138,0.35021551724138,NA,0.240147783251232,NA,0.35021551724138,0,NA,NA,NA,0.35021551724138,NA,NA,0.35021551724138,NA,0.20012315270936,0.360221674876848,NA,NA,0.35021551724138,NA,0.35021551724138,0.35021551724138,NA,NA,NA,NA,NA,NA,0.336206896551724,NA,0.315193965517242,0.35021551724138,"hypothetical protein"
"GUT_GENOME000231_1_54",NA,NA,NA,NA,0.0618811881188117,NA,NA,NA,NA,0.0495049504950494,NA,NA,0.139232673267326,0.0900090009000898,0.170173267326732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.154702970297029,NA,0,0,0,0.154702970297029,0,0,0,NA,0,NA,0.123762376237624,NA,0,0.165016501650165,NA,0,0,0,0.148514851485148,NA,0.22002200220022,0,0.216584158415841,0.165016501650165,0.231023102310231,0.201113861386138,0,NA,0.154702970297029,0,0.165016501650165,NA,NA,NA,0.141442715700141,0,0.141442715700141,0,0,NA,0.165016501650165,0.185643564356435,NA,0.123762376237623,NA,0,0.106082036775106,NA,0,"No product information"
"GUT_GENOME000231_1_55",NA,NA,NA,NA,0,0,0,NA,0.271627482309974,0,0.271627482309974,0,0.0626832651484555,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0.271627482309974,0,NA,0.0543254964619948,0.271627482309974,0,NA,0,0,0,0,0,0.0543254964619948,0.038803926044282,0,NA,NA,NA,NA,0,0,0.0217301985847979,0,NA,0.0905424941033246,0.271627482309974,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,"SusD-like protein P2"
"GUT_GENOME000231_1_56",NA,NA,NA,NA,0.0589772022478246,0.0809491011244652,0.0598319443093873,NA,0.0579425144890909,0.0500412625133058,0.0917423146077272,0.0604156705953326,0.0573389466298295,0.0550453887646363,0.0737215028097808,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0589772022478246,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0750618937699586,0,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0625515781416322,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0550453887646363,0.0344033679778977,NA,0.0802745252817613,0.0524241797758441,0.0344033679778977,0.0688067359557954,0.0474529213488244,0.0344033679778977,0.0344033679778977,0.0344033679778977,0.0625515781416322,0.081824226542027,0.0300247575079834,0.0344033679778977,0.0323796404497861,0.106539462125103,0.0627710573631818,0.111578490739128,0.0352855056183566,0.0524241797758441,0.0300247575079834,0.0344033679778977,0.108422735445496,0.0571225732463207,0.0550453887646363,0.0524241797758441,0.0949058426976489,0.0358991665856324,0.085415258427884,0.0393181348318831,0.0333608416755371,NA,0.106539462125103,0.0688067359557954,0.104848359551688,0.030580771535909,0.0667216833510743,0.0524241797758441,0,0.0434568858668181,0.0344033679778977,"TonB-dependent receptor P3"
"GUT_GENOME000231_1_57",NA,NA,NA,NA,0.194743130227,0.239002932551318,0.194743130227,NA,0.119314453026401,0.0505583126550864,0.104978718637992,0.0649143767423332,0.132779406972954,0.187788018433178,0.21192634759997,0.107395108581066,0.107395108581066,0.100278178997485,0.0959182581715073,0.111690912924309,0.113357941475418,0.110649505810795,0.10899802064944,0.0988695891921691,0.111690912924309,0.101797545345932,0.101605111422783,0.101797545345932,0.107395108581066,0.0988695891921691,0.106223525578363,0.0959182581715073,0.107395108581066,0.104638099823463,0.104638099823463,0.0304286140979687,0.102008306309381,0.10899802064944,0.111690912924309,0.20448028673835,0.0663897034864772,0.101797545345932,0.103363661428177,0.0988695891921691,0.215910861773413,0.104638099823463,0.100414426523297,0.0988695891921691,0.103534322399164,0.0990219306238981,NA,0.0816202825216102,0.0703890832145782,0.092945584881068,0.0943755169561614,0.109543010752687,0.0973715651134998,0.101797545345932,0.105352840942475,0.0784785748675969,0.0942305468840321,0.0828384956935745,0.0958501344086014,0.106582388840452,0.10516129032258,0.102064170661138,0.106971578575394,0.102240143369175,0.176485961768219,0.0828384956935745,0.105352840942475,0.0889044724949346,0.0538106017732499,0.0973715651134999,0.192671394799053,0.0752416639513408,0.0849788204626908,0.0690452916259362,0.056175902950096,0.0908801274392665,NA,0.0701075268817199,0.0886776753712231,0.0963015479144504,0.0925029868578248,0.0805833642318619,0.0417306707629285,0.113600159299083,0.0691850594227499,0.101797545345932,"Chondroitinase-AC"
